LIPID NAME,Lipid n%,CHOL %,DSPE-PEG %,FRR,Org FR,Aq FR,TFR,CHIP,Size,PDI,Populations,Chain length 1,Unsatturation chain 1,Chain length 2,Unsatturation chain 2,Pressure at FRR1 TFR20,Pressure at FRR1 TFR 18,Pressure at FRR1 TFR 16,Chip Volume,Chip Surface Area,SMILES string
DPPC,80,20,0,0.5,5,5,10,SR,2448,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2,8,10,SR,281,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2.4,9.6,12,SR,154.62,0.24,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.3,6.7,10,ZZ,1283.1,0.24,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,2.64,5.36,8,IG,6022,0.24,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.3,6.7,10,ZZ,150.9,0.25,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.3,6.7,10,ZZ,149.37,0.11,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,1.6,6.4,8,IG,146.83,0.22,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2.4,9.6,12,IG,103.58,0.24,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,5,5,10,ZZ,90.92,0.24,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.96,8.04,12,SR,428.4,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2,8,10,SR,54.31,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,6,6,12,ZZ,511.8,0.24,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2.4,9.6,12,SR,51.4,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,1.6,6.4,8,SR,144.94,0.15,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.3,6.7,10,SR,140.34,0.13,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2,8,10,IG,140.34,0.13,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,4,4,8,SR,1996.1,0.23,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2,8,10,ZZ,229.6,0.23,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,6,6,12,IG,201.1,0.23,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,4,4,8,SR,560.6,0.23,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2,8,10,IG,54.34,0.23,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,5,5,10,SR,550.8,0.23,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2.4,9.6,12,IG,52.08,0.23,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,2.64,5.36,8,SR,532.3,0.23,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2,8,10,SR,50.91,0.23,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.3,6.7,10,SR,136.58,0.24,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.96,8.04,12,IG,136.1,0.06,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.96,8.04,12,IG,45186,0.22,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.3,6.7,10,IG,131.97,0.09,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,2.64,5.36,8,ZZ,131.96,0.19,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2,8,10,SR,131.17,0.18,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.96,8.04,12,IG,94.94,0.22,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2.4,9.6,12,SR,63.01,0.22,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.96,8.04,12,IG,128.08,0.22,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,1.6,6.4,8,IG,54.5,0.22,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,1.6,6.4,8,SR,71.39,0.22,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,2.64,5.36,8,SR,126.87,0.24,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.96,8.04,12,SR,126.69,0.18,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.96,8.04,12,ZZ,126.64,0.09,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2.4,9.6,12,SR,125.9,0.18,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,2.64,5.36,8,IG,125.44,0.07,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2.4,9.6,12,IG,123.86,0.21,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2,8,10,ZZ,122.73,0.21,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2,8,10,SR,480.3,0.21,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,1.6,6.4,8,ZZ,122.2,0.17,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,1.6,6.4,8,ZZ,824.1,0.21,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,4,4,8,ZZ,1294.3,0.21,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,2.64,5.36,8,ZZ,218.8,0.21,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.3,6.7,10,IG,185.95,0.21,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.3,6.7,10,IG,116.65,0.24,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,5,5,10,IG,5968,0.21,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2.4,9.6,12,SR,116.22,0.2,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,1.6,6.4,8,SR,114.7,0.2,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,3.96,8.04,12,ZZ,113.79,0.2,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,1.6,6.4,8,ZZ,252.2,0.2,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,2.64,5.36,8,SR,87.93,0.2,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2,8,10,SR,106.83,0.19,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.33,2.64,5.36,8,IG,102.86,0.23,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,1.6,6.4,8,ZZ,102.72,0.18,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,1.6,6.4,8,IG,63.38,0.2,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2.4,9.6,12,SR,243.7,0.19,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.3,6.7,10,IG,92.55,0.08,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,2.64,5.36,8,IG,91.6,0.07,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2,8,10,IG,72.55,0.19,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,2.64,5.36,8,IG,85.94,0.19,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,2.64,5.36,8,ZZ,88.26,0.24,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.96,8.04,12,IG,87.72,0.08,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2,8,10,ZZ,84.95,0.18,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,2.64,5.36,8,SR,84.71,0.16,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.3,6.7,10,SR,83.58,0.17,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,1.6,6.4,8,ZZ,79.31,0.24,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.96,8.04,12,SR,77.79,0.13,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.3,6.7,10,SR,76.69,0.24,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2,8,10,ZZ,76.62,0.24,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,1.6,6.4,8,IG,73.66,0.12,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,4,4,8,ZZ,73.31,0.21,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2,8,10,IG,72.81,0.07,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2.4,9.6,12,ZZ,72.27,0.13,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2,8,10,IG,68.6,0.16,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,1.6,6.4,8,IG,66.62,0.15,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.3,6.7,10,ZZ,66.27,0.21,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.96,8.04,12,ZZ,65.61,0.21,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2.4,9.6,12,IG,63.8,0.09,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.2,2.4,9.6,12,IG,59.92,0.16,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,1.6,6.4,8,ZZ,59.6,0.26,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,1.6,6.4,8,SR,54.23,0.22,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,6,6,12,ZZ,954.5,0.12,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,6,6,12,ZZ,5545,0.11,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2,8,10,ZZ,47.04,0.2,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.2,2.4,9.6,12,ZZ,45.71,0.22,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.2,2.4,9.6,12,ZZ,45.15,0.2,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2.4,9.6,12,IG,923.7,0.07,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
HSPC,75,20,5,0.2,1.6,6.4,8,IG,33689,0.23,2,18,0,18,0,3.95,3.3,2.7,0.121,3.301,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
HSPC,95,0,5,0.5,6,6,12,IG,12574,3.59,2,18,0,18,0,3.95,3.3,2.7,0.121,3.301,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
HSPC,95,0,5,0.5,4,4,8,IG,10125,3.12,2,18,0,18,0,3.95,3.3,2.7,0.121,3.301,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
HSPC,100,0,0,0.5,6,6,12,ZZ,16484,0.61,2,18,0,18,0,0.1,0.05,0.05,97.11,457.5,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
